date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:22	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/Users/Dell/Desktop/TEJA/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
13:57:23	4976/4976	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202017%2009:43:12%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/lib/owlcarousel/assets/owl.video.play.png	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/lib/owlcarousel/assets/owl.video.play.png	(from https://demo.htmlcodex.com/2151/elearning-html-template/lib/owlcarousel/assets/owl.carousel.min.css)
13:57:24	63326/63326	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:20%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/carousel-1.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/carousel-1.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/css/style.css)
13:57:25	57163/57163	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:16%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/carousel-2.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/carousel-2.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:25	51581/51581	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:24%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/about.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/about.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:25	32545/32545	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:10%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/cat-1.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/cat-1.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:25	31096/31096	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:04%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/cat-2.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/cat-2.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:26	34042/34042	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:35:00%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/cat-3.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/cat-3.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:26	32668/32668	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:34:56%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/cat-4.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/cat-4.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:26	19289/19289	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:34:34%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/team-1.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/team-1.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:26	16189/16189	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:34:28%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/team-2.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/team-2.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:26	32347/32347	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:34:22%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/team-3.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/team-3.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:27	27892/27892	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2018:34:14%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/team-4.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/team-4.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:27	3451/3451	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2017:21:22%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-1.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-1.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:27	3517/3517	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2017:21:12%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-2.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-2.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:28	3066/3066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2017:21:06%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-3.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-3.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:28	3268/3268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jul%202021%2017:20:56%20GMT	https://demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-4.jpg	C:/Users/Dell/Desktop/TEJA/demo.htmlcodex.com/2151/elearning-html-template/img/testimonial-4.jpg	(from https://demo.htmlcodex.com/2151/elearning-html-template/index.html)
13:57:28	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
